user_id,total_spend,count_saved_items,loyalty_credits,batch_id
7690,3666,38,623,3169
7691,4524,32,603,5086
7692,5180,8,629,6135
7693,4586,31,583,5661
7698,4205,40,750,5067
1342,4596,45,257,4508
3834,1529,27,429,1833
3835,1465,13,259,1971
3836,4634,6,184,4868
453,541,49,89,1135
3830,6163,14,107,7001
3831,2142,41,128,2321
3832,5822,0,484,6114
3833,228,50,272,1072
454,287,48,459,628
3838,5840,23,355,6582
3839,6079,6,785,7186
455,340,32,434,1510
3207,4062,17,522,5321
456,1901,1,771,1204
457,1432,48,190,1287
3206,6902,21,179,6160
379,2912,3,112,2082
378,833,37,116,344
7520,3758,3,83,3923
7521,6499,47,384,7369
7526,4674,47,588,5860
7527,4701,9,744,5247
7524,752,42,769,812
7525,5134,17,604,6581
371,1049,46,26,187
370,4402,50,197,5725
7528,6758,34,579,7535
7529,4057,5,289,4700
375,6947,5,132,7930
374,3948,12,488,3190
377,4593,27,277,4806
376,1376,21,91,527
6143,1684,10,662,315
6142,5030,4,286,6862
6141,4935,13,974,5036
6140,3542,26,810,4260
6147,1218,40,359,1871
6146,5873,2,886,7019
6145,219,2,244,1550
6144,4100,28,636,5505
6149,1985,8,835,1645
6148,3807,0,467,4207
6927,5982,13,327,6540
6926,1655,46,214,1416
5104,114,4,749,80
6921,4432,32,238,5255
3204,5449,10,170,7113
6920,5442,42,149,7117
8114,2708,47,301,2514
8115,4591,50,157,4581
5105,355,38,854,1715
2275,4411,47,75,4712
2274,2404,15,401,2597
2277,1939,39,360,288
2276,1875,41,840,1787
2271,1713,27,887,1141
2270,5635,17,431,7243
2273,4197,49,611,5150
2272,275,47,486,18
2279,1802,45,852,47
2278,6354,25,772,6216
5543,1370,15,394,1066
3201,1897,21,951,1086
2051,3223,6,237,4451
2050,6380,42,783,7312
2053,1382,32,285,55
2052,1064,19,564,493
2055,251,40,266,1671
2054,5996,49,647,7402
4828,5178,17,990,6473
2056,4206,50,546,5111
4534,3707,30,673,4352
2058,3931,27,0,4312
4536,4360,2,277,5092
4537,1899,41,846,508
4530,3527,39,875,3087
4531,3588,15,271,3840
4820,5088,29,621,6243
4533,1645,35,600,1006
7980,2332,27,900,2098
9402,3204,0,562,4167
9401,2557,1,531,2085
7983,6164,11,470,6402
7984,1008,22,850,1071
7985,3640,48,632,3191
7986,670,26,722,1828
7987,353,35,469,1518
7988,471,40,924,1930
7989,6241,19,635,7190
9409,521,19,818,1292
9408,1395,2,691,174
8594,273,15,395,767
3782,754,49,740,1561
7324,5192,16,985,7842
7325,3168,42,486,3827
7326,2764,15,295,2170
7327,6421,19,473,7812
7320,4971,47,102,5346
7321,4373,15,716,5651
7322,4061,11,893,5034
7323,3025,26,510,3568
7328,6649,6,731,7760
7329,2938,15,578,2303
808,3735,43,732,3094
803,1133,18,384,1935
802,4537,2,795,4717
8851,367,30,760,28
3781,5088,34,245,6063
800,3072,8,148,3651
7069,482,25,96,506
7068,1685,8,283,1550
7067,6684,22,508,6923
7066,4867,11,962,5076
7065,4758,23,123,5288
7064,3676,23,967,3891
7063,86,17,257,1565
7062,5347,45,396,7764
7061,2983,34,801,2867
806,1404,46,350,1542
805,2651,9,410,2043
8854,896,4,527,1309
3786,1876,12,954,763
6961,4713,35,50,5570
6960,6140,33,335,7699
6963,6643,13,34,7332
6962,1139,46,948,1287
8628,4007,43,58,4798
8629,2204,17,475,2304
6967,6281,12,650,7172
8159,3062,36,71,4150
8624,6064,46,586,7322
8625,3438,25,334,3243
8154,6874,49,342,7508
8155,2857,4,949,2039
8152,6578,7,573,7102
8153,4747,6,419,5967
8622,6629,35,753,6859
8151,6583,0,312,7228
3787,1788,34,798,691
5266,1490,23,194,589
9988,6273,27,311,7568
9989,606,19,365,542
9986,2188,7,648,2086
9987,2901,40,946,2204
9984,1270,20,648,1367
9985,2607,0,160,2295
9982,2933,18,708,2255
9983,1038,35,11,1532
9980,3176,4,347,3527
9981,1112,1,533,755
414,3748,31,507,3266
415,496,36,888,5
416,4330,15,826,5181
417,216,39,379,878
1388,3066,38,826,4021
1389,4513,5,718,5127
412,4693,33,637,5392
413,4762,24,587,5634
1384,868,15,9,1525
1385,2679,49,588,2829
1386,2363,37,959,2458
1387,2016,36,37,2726
1380,3592,9,530,3541
419,2685,12,709,2570
1382,205,49,825,1853
1383,682,13,432,454
8107,947,42,297,1805
1775,1325,35,80,762
1774,1246,48,792,1439
7224,4246,34,139,4901
1777,1811,45,755,416
5277,4061,19,918,4800
1771,4201,2,737,4605
1770,4683,14,508,5306
5272,1120,3,982,1852
5273,6170,47,554,7593
5278,4746,26,976,4551
1778,6094,20,899,7329
5465,58,9,802,1352
6688,5818,38,99,7537
6689,3847,42,100,3496
6680,4907,8,909,4557
6681,4276,15,526,5167
6682,6425,46,686,6153
6683,4171,14,130,5177
6684,5597,15,719,7862
6685,4723,16,335,4689
6686,1761,48,442,1008
6687,1038,4,800,1341
2428,6562,41,114,7119
2429,5225,6,260,7838
2420,4788,8,885,4951
2421,4955,29,595,4792
2422,4839,18,722,5319
2423,2284,39,839,2225
2424,4005,38,705,4556
2425,4940,11,431,4597
2426,1098,7,327,637
2427,1270,18,946,1799
7849,4991,45,370,5768
7848,6445,21,240,6885
7845,501,19,391,742
7844,4081,26,570,4555
7847,3500,39,384,3286
7846,3129,5,767,3313
7841,3256,15,151,3660
7840,572,2,775,1457
7843,6304,40,841,6272
7842,3407,47,468,3985
6356,3906,45,35,3273
6357,5790,42,456,7348
6354,4082,3,26,5535
6355,3965,2,199,3776
6352,4964,43,864,5532
6353,2556,28,114,2994
6350,4172,46,319,4853
6351,1146,1,458,1641
6358,319,48,859,1593
6359,1392,39,680,348
5466,1866,49,749,1781
9340,4679,45,161,4506
9617,5420,50,972,7459
9342,3088,13,330,3089
9343,3660,41,939,3378
9344,3994,6,966,4052
9345,4704,29,714,5096
9346,4433,8,3,5395
9347,6688,43,575,6035
9348,6000,22,303,7867
9349,122,4,256,938
9618,4772,13,373,5005
9619,549,13,170,1419
1814,5216,45,930,6762
1815,3962,8,123,3556
1816,6264,14,315,6303
1817,3622,50,776,3558
1810,6145,27,790,6072
1811,5927,44,619,7312
1812,3932,41,222,3435
1813,1356,13,181,431
1963,5654,46,744,6379
1818,13,6,878,714
1819,60,47,349,1362
4120,718,44,94,965
4952,510,10,77,428
2164,3280,4,501,3506
2167,475,35,90,1250
1609,4345,46,611,4781
1608,1461,34,22,961
2166,339,28,131,713
3229,735,21,885,1666
3228,787,11,962,530
1979,5483,27,636,6830
1978,4905,49,164,4915
1601,6852,23,977,7514
1976,3449,44,814,4032
1975,3728,46,615,4181
1974,3573,28,815,3956
1605,2257,49,976,2077
1972,3877,40,336,4422
1971,3403,16,281,3624
1970,3386,28,698,4193
4000,465,10,982,1965
4954,1264,35,122,1706
8108,1384,33,56,1923
2162,1345,46,494,393
2848,5936,16,917,6574
2849,559,32,443,1591
2846,4378,13,411,5877
2847,3544,15,580,4277
2844,3772,18,220,3491
2845,3778,44,453,3566
2842,349,12,941,1120
2843,5129,43,296,7422
2840,1847,11,613,1715
2841,2923,22,16,2135
5476,4172,41,14,5485
5477,3382,9,603,4473
5474,2146,10,818,2979
3323,3470,13,599,4314
3324,3777,29,725,3892
5473,5104,28,885,6623
5470,5228,50,730,6742
3327,53,14,315,416
3328,5629,1,787,7322
3329,3406,0,949,4202
5478,4201,37,976,4521
5479,93,21,787,1201
9894,1265,41,254,609
323,6265,26,5,7372
320,3018,37,84,3487
321,2846,34,649,2692
326,2105,50,981,2006
9891,5877,1,239,7822
9892,323,14,0,1032
9893,1571,22,141,878
5519,4367,10,234,5493
5518,802,42,897,1128
5128,465,10,325,643
5511,4886,43,290,5569
5510,4333,33,522,5938
5513,3624,5,929,3470
5512,3680,37,89,3310
5515,1233,2,562,1944
5514,218,28,46,239
5517,3389,43,192,3005
5516,5930,24,32,6217
537,559,12,784,838
536,4007,1,49,5536
535,4065,26,427,5157
534,1194,46,455,1161
533,3657,50,453,3103
532,3330,39,599,4217
531,4412,2,755,5184
530,1275,44,725,1891
539,4115,33,572,5080
3299,3497,7,681,3424
1908,406,7,899,136
1909,1979,37,741,25
1906,5601,30,713,6552
1907,1134,14,579,314
1904,5865,33,355,6609
6518,1151,12,434,339
6519,6899,22,242,6720
3297,5647,1,574,7528
6510,3278,39,159,4006
6511,5969,0,158,7443
6512,2894,8,589,2756
6513,4213,3,529,4789
6514,1447,21,619,1139
6515,2295,25,901,2756
6516,610,50,400,1102
6517,6913,39,797,7817
3292,6017,36,660,7108
3293,4773,26,771,4723
3812,1952,45,125,1592
3813,5797,2,249,6207
3810,6460,27,671,6443
3811,2519,10,461,2131
3816,1503,23,844,743
3817,4020,16,23,4956
3814,783,9,673,1224
3815,862,8,845,484
3818,3800,41,1,4249
3819,5210,19,962,6082
8457,3063,10,884,3529
8456,3770,29,395,3785
8455,1639,47,114,1235
8454,1143,30,305,115
8453,130,13,652,1799
8452,590,34,412,31
8451,3178,45,848,3396
8450,6628,46,361,7906
1973,5586,42,868,6164
8459,5254,34,657,6987
8458,4481,6,827,5552
7548,4314,29,760,5630
7549,3727,50,503,3212
7540,1705,18,449,972
7541,6246,27,685,7122
7542,5509,7,906,7806
7543,3997,0,775,4175
7544,4396,19,209,5908
7545,4877,38,515,5935
7546,6297,37,82,7143
7547,3684,18,58,3861
6169,4091,43,417,5747
6168,1488,48,137,1081
6161,4517,26,438,5015
6160,5785,1,792,6917
6163,5065,49,326,6343
6162,3798,28,83,3272
6165,2809,35,598,2033
6164,4960,14,66,5603
6167,1358,3,553,1458
6166,2882,37,714,2567
2213,3946,27,616,4367
2212,6546,9,666,6403
2211,1102,9,129,609
2210,541,13,2,1633
2217,1112,3,851,411
2216,5742,37,150,7388
2215,2591,46,352,2340
2214,6142,28,715,6039
2219,3941,42,552,3012
2218,5913,47,259,7240
5602,153,46,887,1990
4518,3913,17,310,4281
4519,4924,41,667,4943
4512,3936,44,158,3290
4513,5104,12,124,6475
4510,4704,48,864,5654
4511,4939,2,636,5051
4516,2587,45,337,2802
4517,373,24,674,1941
4514,4136,29,840,4904
4515,1753,16,3,537
9429,4559,40,317,4864
9428,3579,41,864,4401
9421,2318,22,24,2474
9420,6105,50,639,7706
9423,1904,29,962,887
9422,6491,16,858,6253
9425,1619,50,657,1966
9424,4497,4,308,5300
9427,2331,50,406,2813
9426,6556,0,999,7373
5289,4159,11,758,4512
5288,3692,13,744,3940
5281,3936,32,278,3034
5280,3617,14,493,4296
5283,185,13,262,1996
5282,4986,33,466,4572
5285,2084,40,920,2192
5284,2886,11,251,2414
5287,1900,45,412,1606
5286,5637,42,983,7401
9025,264,15,367,1889
9024,671,3,977,1415
7003,470,4,567,1804
7302,6260,34,560,7930
7303,6579,19,274,7852
7300,5636,11,684,6537
7301,61,37,981,1004
7306,4390,44,616,4790
7307,3351,50,137,3101
7304,4923,2,66,5663
7305,5000,29,230,4965
9285,5212,4,762,6642
9284,5526,24,7,7248
9287,6229,45,789,6442
7309,1401,49,495,44
9281,2042,50,999,2731
9280,3128,44,484,3753
9283,4235,40,511,4918
9282,2461,16,883,2682
9023,1653,43,258,894
7006,1155,16,889,692
9490,1397,13,591,426
7045,1038,16,645,481
7044,2401,14,87,2523
7047,4785,48,665,5242
7046,3654,8,529,3948
7041,6958,13,626,7394
7040,571,26,943,372
7043,5801,5,240,6756
7042,4191,20,276,5165
7049,6620,48,894,6427
7048,1206,30,428,1796
5189,510,11,569,994
9108,1752,2,526,1339
8022,1594,29,977,1797
8608,134,26,150,1719
8609,737,38,556,1726
6989,2925,18,728,2695
6988,3507,23,601,4244
6987,192,32,206,1487
6986,5070,11,218,6912
8600,2914,24,244,2425
8601,4832,17,67,5772
8606,5226,17,63,6796
6982,5848,37,848,6408
8604,5370,19,47,7829
8605,4552,30,706,4604
8023,1898,50,854,528
4722,1132,46,357,1763
2989,5452,43,889,6870
2988,5058,8,746,7487
2983,3012,17,669,3295
2982,4992,26,11,5845
2981,1112,17,590,416
2980,5216,19,660,6199
2987,3328,8,130,3494
2986,4005,48,612,5355
2985,2025,4,133,2472
2984,199,8,519,35
1018,4958,18,501,5505
1019,3861,8,826,3445
1014,4724,44,462,5472
1015,963,28,269,1195
1016,5967,32,314,7114
1017,5759,21,241,6215
1010,2953,18,2,2503
1011,6499,2,608,7903
1012,6942,11,728,6959
1013,4557,2,251,5662
4358,3579,39,513,3118
4359,793,4,115,1200
4354,1189,13,708,1230
4355,3961,50,426,3001
3310,464,1,473,1078
4357,538,0,758,487
4350,3320,12,968,3795
4351,6483,19,756,7925
4352,3305,34,778,4013
4353,3943,17,95,3312
1341,1126,28,233,1112
438,962,7,898,1064
439,1007,20,39,1385
436,2658,48,992,2977
437,4639,29,233,5343
434,5325,50,120,7584
435,5062,10,858,7114
432,3373,39,124,4444
433,3051,35,743,3600
430,4715,48,143,5924
431,6591,24,653,6711
3312,488,25,233,1224
9497,1931,4,962,1795
1436,1772,40,726,138
5708,3683,39,725,3693
5709,5992,26,858,6168
5704,2244,7,450,2501
5705,6730,31,3,6906
5706,2920,45,141,2409
5707,3927,27,821,3803
5700,2175,4,247,2601
5701,59,21,838,538
5702,6892,13,855,7151
5703,6862,24,781,7532
3315,1733,3,421,977
3314,849,20,408,1495
1050,4870,34,360,5840
1051,561,11,350,525
1052,5744,20,877,6140
1430,1566,48,911,350
7829,2069,47,582,2794
5354,1896,42,987,1283
7823,1175,35,561,794
1054,1233,7,207,977
7821,4541,3,603,5426
7820,6175,43,545,7697
7827,6307,10,527,6875
7826,2593,15,428,2253
7825,1826,22,383,1876
7824,4575,10,226,5477
1056,1373,10,551,998
1057,4565,22,501,4844
9368,1468,28,722,1248
9369,242,16,291,517
9366,6559,35,803,7727
9367,501,10,126,969
9364,6040,16,798,7449
9365,1178,0,902,338
9362,465,29,264,1621
9363,6238,48,166,7159
9360,5192,5,619,6618
9361,3630,28,359,4432
8985,3679,5,379,4160
8984,5079,38,826,6690
8987,1704,29,281,1736
8986,4212,36,662,5826
8981,870,42,936,980
8980,6201,49,83,7059
8983,4673,29,631,5480
8982,5039,0,242,6959
8989,443,9,134,1760
8988,1622,17,859,1818
1832,4186,43,876,5200
1833,4870,46,500,5646
1830,5246,48,722,7265
1831,791,10,623,1794
1836,4942,19,91,5511
3798,3892,10,936,4277
1834,5401,37,524,7754
1835,6489,18,329,6326
3795,3107,34,104,4297
3794,4954,47,183,4525
3797,4840,33,292,4753
1839,1451,15,634,1529
3791,1107,6,719,328
3790,3371,4,839,3449
3793,4942,29,947,5152
3792,6488,18,714,7296
4981,2105,18,730,2170
4980,4007,11,480,5577
2156,5027,10,114,6280
4982,4769,22,273,5723
2150,1798,8,637,1102
4984,5184,45,812,7593
2400,3029,17,960,3931
4986,4378,35,973,5556
4989,5113,12,338,6265
4988,6430,3,204,6223
2158,1965,7,949,264
2159,1740,21,902,606
2408,5568,9,804,6489
2409,689,33,585,971
1955,1526,6,571,142
1991,5408,4,863,7631
1957,433,31,379,1229
1956,873,13,207,766
1951,6136,10,420,7454
1950,4602,33,652,5334
1953,1716,15,835,1559
1952,6356,1,758,6064
1959,519,43,570,920
1958,2128,40,914,2268
3249,4895,14,898,4929
3248,665,26,874,316
3243,853,50,833,440
3242,2877,38,408,2623
3241,4848,25,893,5917
3240,983,27,757,1392
3247,4189,21,821,5522
3246,2164,24,968,2266
3245,4644,45,916,4525
3244,6634,20,234,6812
4925,973,41,596,1007
1993,740,31,756,507
1483,2633,29,975,2887
1482,5340,29,526,7052
1481,1275,10,798,331
1480,3706,13,638,3301
5498,2253,20,86,2784
1486,56,45,671,1646
1485,2987,26,791,2296
1484,3983,20,20,4481
5494,6307,19,29,6529
3307,4492,45,103,5726
1489,6832,3,940,7930
5497,4612,22,11,5187
3302,2616,16,405,2577
5491,4925,4,269,5839
3300,4418,16,713,5570
3301,5491,14,821,7596
1270,487,31,211,449
1271,1115,42,987,1410
9396,1148,44,378,1577
1272,521,27,478,27
611,223,9,49,455
1995,6122,38,42,7304
1275,5894,34,845,6129
2792,5347,7,616,7899
1276,1676,13,64,718
2061,1217,31,486,146
1277,1278,44,185,740
2062,4249,42,924,5478
2063,6696,35,368,7841
1994,3441,18,380,3313
2064,4008,32,577,5468
2065,2510,2,199,2387
519,199,9,48,623
518,2564,42,692,2623
2794,1090,44,560,1142
511,2402,7,499,2338
510,6449,45,769,7126
513,61,30,329,1655
512,2194,10,19,2751
515,4851,20,343,5496
514,3053,30,49,3472
517,4626,14,730,5024
516,1854,15,708,322
623,1688,8,489,1408
1226,4703,50,86,5092
621,4492,26,137,5682
1224,4770,15,648,5833
627,5230,35,458,6441
626,4341,13,801,5430
625,3122,2,655,4490
1220,4761,13,81,4791
4142,4193,45,95,5184
629,1305,0,943,1189
628,4603,19,513,5494
1229,4984,48,897,5441
1228,25,50,117,754
8291,6192,42,495,6944
8290,4819,36,187,5064
6534,5932,13,515,6348
8292,3127,23,107,4220
8295,4749,48,129,5907
8294,5875,8,149,7653
6530,6793,24,340,6239
8296,4253,45,350,4790
8299,582,21,821,946
8298,1913,40,235,1993
8792,3677,50,140,4185
6538,2064,42,758,2988
6539,1566,28,527,631
8793,1046,23,14,125
8794,2252,12,731,2326
8795,1539,42,697,1663
8796,284,9,869,644
8245,193,45,443,101
3878,6724,47,250,6528
3879,4917,16,389,5835
3870,2200,34,368,2390
3871,2931,25,669,2599
3872,4565,42,926,5813
3873,5176,4,333,6790
3874,3428,11,515,4446
3875,6173,25,363,7106
3876,925,22,341,17
3877,5725,25,860,7143
8479,6945,29,154,6542
8478,2315,13,88,2313
8475,4402,42,601,5294
8474,4129,27,484,5033
8477,2823,43,318,2607
8476,1289,35,254,1060
8471,1014,16,627,338
8470,5442,33,352,6281
8473,2485,26,941,2433
8472,3565,2,955,3241
7566,2602,14,951,2754
7567,2906,31,968,2874
7564,4710,26,960,5806
7565,4450,43,84,5496
7562,486,9,720,1210
7563,3703,7,85,3626
7560,4108,30,453,5572
7561,1410,16,412,798
7568,615,6,122,706
7569,3394,43,381,3967
9308,4102,26,220,5766
9309,1712,50,345,1190
9306,5256,32,191,7102
4167,2981,37,726,2109
4166,3016,19,546,4288
4165,4246,10,128,5640
4164,5505,49,766,7236
4163,1967,35,656,75
4162,4697,39,241,5914
4161,381,45,418,1810
4160,4004,30,89,5129
4169,4066,35,959,5108
4168,3507,3,644,4281
2239,1417,28,575,1535
2238,6717,48,179,6799
2231,6559,49,229,6916
2230,431,37,507,1025
2233,4093,3,727,5135
2232,3322,46,166,3734
2235,1937,41,956,680
2234,1857,36,927,1457
2237,1297,45,588,1296
2236,1950,45,637,265
5937,238,35,388,178
5936,353,23,658,434
5935,2427,33,202,2529
5934,5140,20,60,7392
5933,5269,8,277,6004
5932,3748,31,336,3282
5931,2735,31,727,2055
5930,4003,29,779,5582
5939,3131,35,85,3801
5938,1052,8,126,225
4608,873,49,973,1301
3498,4722,34,454,4891
3499,4260,13,979,5189
3496,5385,1,611,7386
3497,3814,28,485,4210
3494,5866,34,930,6841
2184,5091,6,295,6774
3492,6488,27,644,6164
3493,233,39,817,1138
3490,6556,28,287,7894
3491,179,41,140,406
2095,3683,20,151,3418
2094,4493,0,157,4620
4572,3469,7,682,3570
4573,6885,11,28,7179
4574,4943,33,814,5016
4575,6922,7,47,7068
4576,3630,48,890,3529
2092,5787,27,5,7639
4578,1075,9,434,852
4579,1256,41,567,1206
7699,1939,7,146,1316
2099,5493,14,750,7617
2098,3134,16,319,3209
8423,4024,32,407,5620
2188,325,23,321,1016
8124,1920,21,88,96
1578,219,2,601,835
7368,753,30,683,612
7369,1969,19,869,1861
3333,6203,38,603,6376
7361,2728,19,342,2419
7362,5978,21,125,6774
7363,6419,38,578,6950
7364,4031,27,197,5895
7365,4980,0,538,4618
7366,3718,8,492,3690
7367,5844,6,293,6571
3,4558,43,736,4510
9121,532,5,325,177
9007,4880,15,950,4556
9006,4950,50,310,4602
9005,3386,21,96,4174
9004,4222,33,822,5994
9003,3012,43,659,3953
9002,4103,43,444,5427
7025,3143,18,58,4345
7024,5260,42,216,7543
7029,2430,7,936,2683
7028,4229,22,272,4750
9009,1268,38,777,927
9008,903,47,530,1853
3331,1775,46,281,1495
7597,1718,25,70,1340
7596,905,1,640,57
9830,1037,35,900,404
3330,1790,38,43,1346
7594,1272,27,509,1960
9836,1385,45,329,745
9837,3275,25,469,3568
7799,2215,40,811,2962
7798,1481,11,497,95
7591,1589,32,319,1331
7791,4005,50,541,4940
7790,5027,28,273,7812
7793,2376,11,596,2002
7792,3815,35,660,3261
7795,4634,33,88,5118
7794,616,29,164,1071
7797,4639,24,61,4614
7796,4884,37,250,5117
1038,1232,48,518,1974
1039,5151,44,372,7741
1032,6754,13,172,7422
1033,5370,48,687,6324
1030,1595,41,819,1247
1031,1202,39,770,1154
1036,827,4,905,1598
1037,532,22,268,561
1034,5884,17,887,7882
1035,4028,1,592,5476
4378,4334,48,271,4532
4379,4182,37,980,5330
4372,4522,30,32,5089
4373,2189,14,883,2794
4370,6248,26,982,7063
4371,93,6,741,1151
4376,6401,45,982,6436
4377,4384,34,628,5047
4374,4900,0,443,4862
4375,731,32,732,1959
8660,2041,35,533,2406
8661,4882,43,856,4968
8662,3435,22,154,3331
8663,4620,34,298,4879
8664,1298,4,390,1502
8665,1596,27,246,1932
8666,112,7,926,660
8667,1049,24,218,1812
8668,1805,12,90,1408
8669,786,16,81,1663
4080,5041,18,989,6790
4081,65,16,966,150
4082,4524,26,632,5162
4083,2348,37,816,2019
4084,1206,36,813,589
4085,2760,26,332,2308
4086,1319,30,243,1321
4087,625,36,683,1448
4088,1704,39,997,514
4089,603,27,204,984
5728,6853,40,909,7952
5729,4169,3,848,5808
5722,6081,38,309,7079
5723,1081,22,24,1744
5720,110,26,81,1669
5721,5962,7,688,7294
5726,5333,17,100,7453
5727,2234,0,893,2156
5724,3059,37,431,3361
5725,1710,6,215,860
8084,5242,8,980,6492
8085,3102,17,991,3029
8086,1741,33,817,974
8087,5561,27,110,7729
8080,4674,12,773,5699
8081,2311,49,596,2701
8082,6536,42,635,7413
8083,3253,24,828,4412
8088,1350,9,311,466
8089,24,21,547,1492
9207,1606,7,819,1391
6648,4333,46,141,4987
6649,2314,4,462,2942
6644,4089,42,950,5894
6645,706,40,513,12
6646,1629,8,176,1756
6647,36,50,714,1031
6640,2592,29,956,2696
6641,3832,3,797,3214
6642,1991,12,70,367
6643,6156,47,243,6667
6182,1940,43,177,1089
7801,4220,37,246,5354
7800,4996,36,606,5529
7803,6506,28,173,6265
7802,3071,40,955,4299
7805,4829,48,77,4846
7804,1410,9,568,1507
7807,1181,41,140,855
7806,3550,3,550,4287
7809,5412,49,452,7876
7808,5302,26,919,7091
74,102,33,295,1279
6398,4103,13,468,4831
6399,407,18,859,1127
6392,788,46,776,1370
6393,4487,15,706,5129
6390,19,49,999,996
6391,5436,37,530,7365
6396,861,25,610,372
6397,593,11,117,909
6394,3936,27,206,3374
6395,4408,13,805,5200
2396,4193,2,151,4533
2397,4237,29,307,4718
2394,4482,31,383,4916
2395,380,34,923,94
2392,6213,29,932,6846
2393,4535,11,766,4908
2390,6898,26,198,7765
2391,2612,29,414,2505
2398,6485,36,180,7381
2399,4963,20,340,5298
1858,1337,12,944,1233
3841,6859,17,448,6965
5693,639,49,563,502
1850,6894,6,921,7756
1851,5979,36,230,7688
1852,6351,32,863,7697
1853,5185,38,489,7640
1854,4865,31,560,4641
1855,6201,22,459,7780
1856,5610,46,198,6789
1857,2362,44,560,2550
2172,4895,34,732,4555
2173,114,17,392,1011
2170,1740,3,600,1081
5691,2098,25,162,2889
2176,5016,33,801,6907
2177,4620,22,691,5571
4969,3324,4,463,3429
2175,3133,41,245,3138
4967,2320,23,839,2744
3845,4780,19,731,5957
2178,4689,14,764,4699
2179,794,1,482,990
4963,1807,35,904,1765
4962,644,42,314,1264
4961,6801,18,346,6675
4960,3240,46,905,4067
1421,2106,0,926,2221
5694,1115,36,533,1185
5433,1938,29,765,757
5695,3857,49,158,4430
1423,6021,42,495,7101
1933,4548,35,410,5829
3260,6690,10,742,7898
1931,5423,45,139,7784
3262,2869,11,408,2036
3265,2856,5,425,2712
5129,4895,5,985,5596
1935,3897,21,478,3767
1934,4282,0,12,5679
5124,5573,45,999,7786
3268,5176,47,297,7384
1939,3454,50,184,3024
1938,2759,28,842,2321
5120,5134,49,380,7004
5121,4890,46,879,4759
5122,135,48,992,1554
5123,2124,14,478,2532
9191,3916,5,716,3661
5434,653,22,916,1885
7237,4905,28,549,5299
5435,2437,12,332,2991
7946,5262,9,265,7955
3364,5880,34,688,6252
7947,4990,1,676,5309
3365,2489,39,608,2623
9195,4213,38,509,5742
3366,952,27,162,783
9194,6484,39,287,7860
5439,46,18,333,1137
7942,2303,40,955,2978
7943,1987,33,128,1897
9887,560,14,714,225
9886,953,20,325,1109
9804,1433,28,563,89
6886,1135,46,451,1311
6887,6950,18,191,7416
6884,4250,13,829,5501
6885,3399,36,562,4034
6882,633,13,282,490
6883,761,18,567,1540
6880,322,8,556,1683
6881,4118,3,680,4938
6888,5308,3,897,6295
6889,6558,23,500,6705
995,253,44,392,1727
605,814,18,934,1450
604,1260,36,77,786
607,3621,27,134,3091
606,1677,31,181,46
1209,5871,29,1,6458
600,6879,5,884,6773
603,6709,16,169,7304
602,748,22,869,1147
1205,6166,37,967,7584
1204,49,6,660,98
1207,5291,1,935,7354
1206,2023,8,748,2881
609,6174,22,265,6381
1200,6052,10,438,7336
1203,4135,13,115,5772
1202,3957,44,869,4407
8106,676,16,101,512
8279,5739,16,679,6970
8278,4011,43,73,4622
8277,5491,3,191,7497
469,135,44,306,1746
8275,3077,43,449,3077
8274,4882,38,485,5614
8273,5283,38,773,6907
8272,5588,45,0,7274
8271,791,1,461,1603
468,5773,29,561,7704
9882,1770,48,143,54
1353,148,18,165,1059
1352,672,3,439,892
1351,1909,44,279,1184
1350,217,1,502,1909
8109,5693,2,739,7309
1356,817,39,174,849
8419,2555,20,723,2629
8418,5086,7,697,6716
463,1421,14,162,550
8413,5372,43,449,6449
8412,4486,41,17,4558
8411,5894,40,660,6914
8410,3630,8,201,4211
8417,865,45,465,445
8416,4330,22,836,4873
8415,583,28,690,1700
8414,3970,33,168,3450
7588,3303,10,947,3477
7589,3342,38,802,3709
9809,176,31,972,644
5554,654,4,853,1729
7584,637,27,843,1145
9806,4769,25,99,4785
9805,2719,8,953,2939
7587,2699,38,136,2647
7580,3917,36,401,3394
7581,3737,32,685,3752
7582,4778,27,443,6000
9800,2544,46,676,2820
5552,1213,48,197,639
6950,5098,35,721,7066
6483,1187,4,765,599
993,6523,38,114,7219
6952,6210,47,635,7925
6481,6710,30,609,6811
4149,3296,39,509,3553
4148,4445,9,348,5618
4145,4958,13,75,5895
4144,4576,29,156,5778
4147,5968,42,755,7937
4146,6368,42,994,6790
4141,2407,21,273,2454
4140,5359,11,267,7405
4143,4729,33,457,5583
6955,2518,39,552,2485
3856,817,0,515,1328
3857,4692,19,108,5015
3854,3177,48,979,3302
3855,6306,10,136,7941
3852,5075,20,200,7398
6956,6411,7,133,7227
3850,1376,25,167,731
3851,5021,36,391,7155
992,5660,42,429,6597
6485,4148,48,688,5733
3858,803,14,273,62
3859,659,33,769,1220
5919,1212,14,89,1482
5918,1181,11,942,1061
5915,718,22,219,186
5914,5715,45,228,7915
5917,6769,19,784,7349
5916,370,17,772,13
5911,4931,49,634,4977
5910,1917,11,539,913
5913,532,16,500,170
5912,4532,42,889,4846
4558,435,20,83,1157
4559,3365,44,796,3745
4556,6153,44,850,6554
4557,2258,13,170,2627
4554,3261,10,974,3521
4555,245,4,406,1019
4552,4694,8,648,5323
4553,58,44,254,745
4550,4654,15,285,5867
4551,2959,26,349,2113
